fold,labels_per_class,scarcity_seed,total_training_labels,representation,classifier,model,fit_and_predict_seconds,macro_f1,accuracy,balanced_accuracy,ece_equal_width_10,ece_adaptive_10,ece_classwise_10,multiclass_brier,negative_log_likelihood
1,250,20260812,3250,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,2.1288437843322754,0.8550686605291595,0.8600270929287456,0.919558161843211,0.0545592266776015,0.0525177518236531,0.0140942861123732,0.2154515138275385,0.4360264862440002
1,250,20260812,3250,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.5012948513031006,0.9136934995275872,0.9086318070983472,0.9453992918040688,0.0453833440317239,0.0453833440317239,0.0093604611895004,0.1439281069281746,0.3118913719172191
1,250,20260812,3250,Matched HVGs,xgboost,Matched HVGs plus XGBoost,2.769331216812134,0.8974950762861188,0.908566784069358,0.9421065602278456,0.0289503154804176,0.0276712871191146,0.0084176212901282,0.1415984386542763,0.2789394887541974
1,250,20260813,3250,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.2053041458129882,0.845841965389256,0.8368030344080195,0.8997356078282555,0.3143345825674722,0.3143345825674722,0.0541494476969779,0.3664878083767117,0.7802317774390135
1,250,20260813,3250,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,2.2247486114501958,0.8557931026107798,0.8639826605256028,0.9174356364209496,0.0543681074211616,0.052925744825391,0.0127954912316229,0.2090121115240729,0.4265651527789216
1,250,20260813,3250,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.4756321907043457,0.9109882828579652,0.9089569222432944,0.9445092857066294,0.0450052590037526,0.0446109997930773,0.008577456342642,0.1442841548159396,0.3112247603820387
1,250,20260813,3250,Matched HVGs,xgboost,Matched HVGs plus XGBoost,2.8196301460266118,0.896933068808037,0.9082850176104036,0.9376476420027836,0.0273508027085407,0.0262034153688634,0.0072227559522199,0.1401500116694804,0.2702353090176661
1,250,20260814,3250,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.1953907012939453,0.8468431334602319,0.8403034408019507,0.9007572733729576,0.322159085487862,0.322159085487862,0.0548875760284396,0.3685516171301012,0.784822989715278
1,250,20260814,3250,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,1.983160257339477,0.8467039031945626,0.8550203196965592,0.9156267823070356,0.0620642708830711,0.0605651470997271,0.0142292169746779,0.2239483758062613,0.4693767911234631
1,250,20260814,3250,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.4075369834899902,0.9116642491157536,0.9057491194798156,0.944594548406021,0.0490687368586795,0.0488247817535979,0.0093502876094196,0.149726507307963,0.3330941299306651
1,250,20260814,3250,Matched HVGs,xgboost,Matched HVGs plus XGBoost,2.686643123626709,0.8946484460827102,0.9079924139799512,0.939851043735594,0.0298152199914789,0.0288826836850011,0.0077123128895915,0.1430613872031008,0.2821954153379558
1,250,20260815,3250,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.1821122169494629,0.8498709030207681,0.8379517745868328,0.9019125176077644,0.3201839233312135,0.3201839233312134,0.0547294898866461,0.3680807106643967,0.7847558887898344
1,250,20260815,3250,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,2.038671493530273,0.8551421679110013,0.8610132755350853,0.9174088877427048,0.0558668230220692,0.053089217038573,0.0140004182336313,0.2137367088570101,0.4326365174418137
1,250,20260815,3250,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.4708869457244873,0.916851837605072,0.9152424817122732,0.9492333640853702,0.0393559224574829,0.039355922457483,0.008104437226503,0.1329016018926585,0.2826301946062564
1,250,20260815,3250,Matched HVGs,xgboost,Matched HVGs plus XGBoost,2.760218620300293,0.8885364301608788,0.9058466540233,0.9385925596133968,0.030631565113822,0.0294570090728265,0.0080782759431521,0.1440439846688047,0.2783057341168302
1,500,20260811,6500,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.2795765399932861,0.8585555088513767,0.8523001896505012,0.9112322630550852,0.2399376344973885,0.2399376344973885,0.042414721909662,0.2946757343897172,0.6233033600020493
1,500,20260811,6500,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,2.588111400604248,0.8676021176153269,0.8753400162557573,0.9251474059560542,0.0571789288120995,0.0567286148452588,0.0121380626466143,0.1946297511547106,0.4001763258336692
1,500,20260811,6500,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,1.2230026721954346,0.9124718727023852,0.9119479815768085,0.948127701705312,0.0531637141291418,0.0531637141291419,0.0091081622283916,0.1427977910996819,0.3407645912450553
1,500,20260811,6500,Matched HVGs,xgboost,Matched HVGs plus XGBoost,3.39510440826416,0.9091373451782996,0.9207152533188838,0.9487732466531736,0.0281141522108176,0.0281029457387,0.0060254678259718,0.1224831509053998,0.2402745768515913
1,500,20260812,6500,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.3082005977630615,0.8615075697403145,0.8522351666215118,0.9103899220794388,0.2353735053518298,0.2353735053518298,0.0421185927868634,0.292419845985016,0.6170614184136505
1,500,20260812,6500,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,2.5994765758514404,0.8682763308051695,0.8716662151178542,0.9260502664138078,0.0588887960441629,0.0581934721539074,0.012676799546788,0.2003901517103994,0.4127309641149729
1,500,20260812,6500,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,1.0945062637329102,0.9158732924172196,0.9138661609319968,0.9514539949759212,0.0510733141703931,0.0510733141703932,0.0091525236979851,0.1397115934409339,0.3398608281156814
1,500,20260812,6500,Matched HVGs,xgboost,Matched HVGs plus XGBoost,3.4588184356689453,0.9071519379104996,0.916911406123002,0.9478892554166344,0.0328145238207656,0.032442101350235,0.0071407218699144,0.1289691151482089,0.2528001617581038
1,500,20260813,6500,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.3429546356201172,0.8588305090155254,0.8510755892712002,0.9096773725559556,0.2372701216780167,0.2372701216780168,0.0422034897813934,0.2941337769918756,0.6209057260810754
1,500,20260813,6500,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,2.5847482681274414,0.8645050363338947,0.870929287455974,0.9226118596901224,0.0578847371973111,0.0572339628906791,0.0128186432636318,0.2001756126146174,0.4118238552215955
1,500,20260813,6500,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,1.2623114585876465,0.9161682628831004,0.91310755892712,0.9495500190356032,0.0509743980117029,0.0509130892796282,0.0090589787661582,0.1413256716945337,0.3393242393257908
1,500,20260813,6500,Matched HVGs,xgboost,Matched HVGs plus XGBoost,3.377873182296753,0.9089480911694152,0.9197615822270389,0.9466873125977844,0.0290441722352005,0.0289581186390411,0.0062090674646588,0.1245247581772362,0.2435705453724208
1,500,20260814,6500,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.3214409351348877,0.8574124129353986,0.8500785694933622,0.910329018537715,0.2365950070008898,0.2365950070008897,0.0426006743484243,0.2958529016257982,0.624299400747195
1,500,20260814,6500,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,2.603689432144165,0.8645797111183691,0.8689244107287998,0.9250278196614554,0.0612762909621571,0.060406138706516,0.0133303814605085,0.2042135138963886,0.4173659444365
1,500,20260814,6500,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,1.1339027881622314,0.9071016168064476,0.9041994039555676,0.9466650667409636,0.0584546718276727,0.0583973150535731,0.010565446726032,0.1548817676866847,0.3805200963083232
1,500,20260814,6500,Matched HVGs,xgboost,Matched HVGs plus XGBoost,3.3607120513916016,0.8979523544473564,0.9104524519100516,0.944172956371725,0.0343462007216953,0.0342644148530811,0.0076595630272215,0.1380148861263805,0.271620155179151
1,500,20260815,6500,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.344552993774414,0.8584815330676615,0.8517800054185858,0.9104635501813272,0.2424704516832224,0.2424704516832224,0.0428301776212619,0.2976668365621285,0.6295914853417393
1,500,20260815,6500,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,2.612589836120605,0.8644692525375809,0.8702790571660797,0.925135517496661,0.0567911798859629,0.0555621105825509,0.0132938266262798,0.2012738415701355,0.4126482791252864
1,500,20260815,6500,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,1.1834497451782229,0.9082281619410244,0.909834733134652,0.9475600817837352,0.0543288076423114,0.0543288076423114,0.0096337893633521,0.1464314757194605,0.356913749559675
1,500,20260815,6500,Matched HVGs,xgboost,Matched HVGs plus XGBoost,3.510157346725464,0.9057889698218776,0.9162503386616092,0.9474928399741688,0.0321164608368783,0.0313582233564805,0.0068671509001108,0.1297185615235293,0.2530758293547187
2,10,20260811,130,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.3559854030609131,0.6505489293639223,0.6090809721805478,0.8204446807811051,0.4824161163694352,0.4824161163694354,0.0996324169277343,0.8407444916485891,2.1315472081171944
2,10,20260811,130,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,1.2858326435089111,0.6162065748027843,0.6462450169317159,0.7570053882324781,0.041878430476556,0.0422329344713035,0.0381814628031442,0.4824134552452175,1.0801807547402098
2,10,20260811,130,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.1293339729309082,0.8717773528354361,0.8392344292511467,0.8866333102225517,0.074530824150543,0.0745308241505429,0.0199836261811546,0.2427487285135268,0.4776808244174367
2,10,20260811,130,Matched HVGs,xgboost,Matched HVGs plus XGBoost,1.150688886642456,0.6684434197141021,0.7487461957220627,0.7337934423418451,0.087325237445593,0.0873252374455931,0.0321939871371963,0.3884163022667312,0.86295851099003
2,10,20260812,130,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.0669257640838623,0.6832509826360436,0.6804513695400575,0.8302084622858756,0.5499209003613662,0.5499209003613662,0.1011692300489145,0.8318237338751399,2.0960454228562893
2,10,20260812,130,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,0.7865574359893799,0.591981709967727,0.6289918127652279,0.7426876726285788,0.0715633394789606,0.0726634178595935,0.0426246767440732,0.5239494052942616,1.2613768386674755
2,10,20260812,130,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.1088240146636962,0.8778544261886144,0.8454820180890736,0.9019498027104512,0.0769219741228285,0.0769219741228285,0.0232001846064374,0.2325366098489129,0.4667255715943619
2,10,20260812,130,Matched HVGs,xgboost,Matched HVGs plus XGBoost,1.162785530090332,0.6402404454625393,0.6951112349436324,0.7877903248496836,0.0718916027254458,0.0723246295416468,0.0426687461629973,0.4553457988714733,1.0217103316714566
2,10,20260813,130,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.0601632595062255,0.6820995242147992,0.7291675596896566,0.8411069000488205,0.6025186514403085,0.6025186514403085,0.1030722497339633,0.83680850732122,2.117354406004829
2,10,20260813,130,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,0.7864210605621338,0.5762374618980008,0.6473595096232158,0.7498643370056642,0.0580932856437454,0.058169147203672,0.040264616101168,0.4936469224655961,1.1643231731046833
2,10,20260813,130,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.1126058101654052,0.8585153444142886,0.8301041622015517,0.8942118786251961,0.0664048651445671,0.0664048651445672,0.0218270192897076,0.2520513929386959,0.49393260303467
2,10,20260813,130,Matched HVGs,xgboost,Matched HVGs plus XGBoost,1.1971948146820068,0.63454194971497,0.6678490291054053,0.7675811571919824,0.0745404646822474,0.0756132254471887,0.0438999834206445,0.4846602582330707,1.0941338552928868
2,10,20260814,130,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.0519471168518066,0.6628739860856119,0.6367932616057268,0.815892999773345,0.5069262861059555,0.5069262861059554,0.1008718777698751,0.8345770806311696,2.105581021574171
2,10,20260814,130,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,0.8006672859191895,0.5599668182641317,0.5882485318702044,0.7191667026154617,0.1013596270345116,0.1005008795785902,0.0465671756885455,0.5762798863023418,1.3481981367456983
2,10,20260814,130,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.1148698329925537,0.8606611154753961,0.8194629002529041,0.8991803292805941,0.0651168011289916,0.0651168011289916,0.0233190398669493,0.2650669388774764,0.5247661802631379
2,10,20260814,130,Matched HVGs,xgboost,Matched HVGs plus XGBoost,1.195876121520996,0.6304712208004652,0.6895923528655322,0.7835556666407594,0.0814122472412527,0.0821362669115459,0.0440850926728126,0.4520379707356159,1.054727005791527
2,10,20260815,130,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.0541920661926269,0.6612268049711544,0.6671417548973381,0.8178359034261887,0.5362694138685548,0.5362694138685548,0.0988259535051454,0.8314647194312055,2.0948441655683268
2,10,20260815,130,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,0.841315746307373,0.5979932579132088,0.6401903210596254,0.7268504656797897,0.0809083831220708,0.0808520915610395,0.0372424479130408,0.5110241234822039,1.153906531457799
2,10,20260815,130,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.1186561584472656,0.8734284870150831,0.8333297612413734,0.8905865413417436,0.0656087675467767,0.0656087675467768,0.0218416784032978,0.2466037168068489,0.4748256148751272
2,10,20260815,130,Matched HVGs,xgboost,Matched HVGs plus XGBoost,1.1265926361083984,0.6293346777774521,0.6891422692785804,0.732023258675824,0.0769052054650397,0.0762793215841218,0.035154928525494,0.4605997222559299,1.0099291336916916
2,25,20260811,325,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.0679373741149902,0.7247375112377049,0.7242166402331862,0.8580734781842624,0.5263612250215516,0.5263612250215515,0.0954621198262497,0.7288535812909488,1.7151681873895566
2,25,20260811,325,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,1.018510818481445,0.7197543287578042,0.7396480775001072,0.8311983601630794,0.0484600101117298,0.0482011226141504,0.0271576612342114,0.3702367049818922,0.7936172889524987
2,25,20260811,325,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.1341304779052734,0.9000835519450194,0.8841677740151742,0.9180112356417408,0.0238800465060366,0.0238800465060366,0.0106602149510972,0.1730706210085247,0.3336213427893043
2,25,20260811,325,Matched HVGs,xgboost,Matched HVGs plus XGBoost,1.4588737487792969,0.8041660024307832,0.843971023190021,0.8571008569563385,0.0457181663921412,0.0457160831672439,0.0169342598201133,0.242493679618553,0.5063814566638408
2,25,20260812,325,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.0673470497131347,0.7225480914877542,0.7080350636546787,0.8527801449907064,0.5095526275065875,0.5095526275065875,0.0952277011006506,0.7297369372397519,1.7175160612482618
2,25,20260812,325,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,1.033933401107788,0.7209557378143227,0.7723541514852759,0.8351340768873045,0.0482210287539669,0.0484861693014695,0.0233406780169701,0.334795431034394,0.7063833194698668
2,25,20260812,325,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.1219944953918457,0.8961312003447994,0.8784131338677182,0.9143105043823372,0.0124861902632347,0.0132595296457791,0.0130442287593932,0.1810148168463391,0.3451670460253857
2,25,20260812,325,Matched HVGs,xgboost,Matched HVGs plus XGBoost,1.4235754013061523,0.7825577871253382,0.8100754425821939,0.8553474900252921,0.0233623558057928,0.0244389068207842,0.0212161921843007,0.2750889316499227,0.5516710855706873
2,25,20260813,325,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.0732772350311279,0.7194535468192902,0.7026126280594968,0.8488452182669567,0.5062780903763643,0.5062780903763643,0.0959576777707782,0.7314740915358131,1.7215536780791054
2,25,20260813,325,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,1.0466210842132568,0.7189396627676086,0.7542436452484033,0.844449553053463,0.054506286877634,0.0547506099857045,0.0270197363549189,0.3591066993509911,0.7625519070502336
2,25,20260813,325,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.126600980758667,0.8918966225336301,0.8699044108191522,0.9137129169138618,0.0123198426978144,0.0123410203081409,0.0134960827193783,0.1927248129047855,0.3681855693677625
2,25,20260813,325,Matched HVGs,xgboost,Matched HVGs plus XGBoost,1.327711582183838,0.7288722531551881,0.7997342363581808,0.8423472530924285,0.0231982912397883,0.0219349244324089,0.0214796437180703,0.2944589468551004,0.6649534548522825
2,25,20260814,325,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.0669074058532714,0.7278934060141764,0.7468494148913369,0.8542786610340929,0.5478107223044987,0.5478107223044987,0.0934839168808188,0.7257925312211589,1.7102418583053027
2,25,20260814,325,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,1.0835633277893066,0.6820768911260947,0.7418234815037078,0.8375792930301671,0.0509287844086382,0.0527595997655131,0.0258141425051975,0.3717248015047247,0.8025929014637437
2,25,20260814,325,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.1343090534210205,0.8876348214834734,0.8583094003172018,0.9141479659329318,0.0113130211699854,0.0110995139824762,0.0141425083337237,0.2068948616690081,0.38865559808589
2,25,20260814,325,Matched HVGs,xgboost,Matched HVGs plus XGBoost,1.3563337326049805,0.7603963400223649,0.7908290111020618,0.8604647090464391,0.0408024047766587,0.0405708013580501,0.0237730053286463,0.310478248250534,0.6391087071257925
2,25,20260815,325,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.0724768638610839,0.728012629458558,0.7109606069698658,0.8505294100982117,0.5106910738217199,0.5106910738217197,0.0939316919266348,0.7253655241464592,1.70325120326611
2,25,20260815,325,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,1.0313258171081543,0.7287667006484768,0.7641240516095846,0.8396770528319727,0.0467191755286178,0.046557266174304,0.0244459009471514,0.3425983040063807,0.7203243215736037
2,25,20260815,325,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.1349995136260986,0.8920315998138962,0.8715654335805221,0.916512774026356,0.0194207820641564,0.0196076094137344,0.0141475151709839,0.1903319800842106,0.3633694404282893
2,25,20260815,325,Matched HVGs,xgboost,Matched HVGs plus XGBoost,1.4453258514404297,0.7686483654103721,0.804974495263406,0.8546237693239185,0.0366442981006787,0.0367767186167301,0.0213250774046824,0.2926520938456486,0.6076285330779873
2,50,20260811,650,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.0831928253173828,0.7651237205707363,0.7504179347593124,0.8611249136653742,0.4688078119436819,0.4688078119436819,0.0824258360941487,0.6187626435297868,1.3863191126043106
2,50,20260811,650,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,1.361220121383667,0.7662646129490713,0.7962835955248831,0.8701309939816864,0.0592297503991786,0.0588177756102164,0.0205210027841431,0.302575697410016,0.6128346314813504
2,50,20260811,650,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.1855387687683105,0.9089135302416574,0.8906618371983368,0.9321427978026172,0.0160019863440228,0.0156197262593624,0.0096549580700975,0.1634867868687063,0.3127540627712443
2,50,20260811,650,Matched HVGs,xgboost,Matched HVGs plus XGBoost,1.7774267196655271,0.8383314790831753,0.8591881349393459,0.893055618287546,0.0224084539982546,0.0226006884009581,0.0140803347824286,0.2129379181973969,0.4434920344706177
2,50,20260812,650,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.0800163745880127,0.764589825656095,0.7659243859573921,0.8712315346767935,0.4876622236918996,0.4876622236918997,0.0823069217149356,0.6223256640054292,1.3989951944335806
2,50,20260812,650,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,1.3196430206298828,0.7449647418689752,0.7904753739980283,0.8761457811718779,0.0550737651802137,0.0550614778595686,0.0203695041004389,0.3091179108796153,0.6435612487476197
2,50,20260812,650,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.2129895687103271,0.908249489965503,0.8942946547215912,0.934730966144478,0.0137905170373543,0.0135078843843948,0.0094370330065793,0.1567943397533151,0.2970249105965977
2,50,20260812,650,Matched HVGs,xgboost,Matched HVGs plus XGBoost,1.7316126823425293,0.8430415619773173,0.8725727635132239,0.9023833327674012,0.0199595823556792,0.0193309423523465,0.0119528286099643,0.1955057192276996,0.4035881220203711
2,50,20260813,650,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.0809168815612793,0.7782865478362595,0.7572549187706288,0.8696865471386425,0.4764610996074088,0.4764589737450928,0.0824507969627353,0.6195358051984962,1.387561451185379
2,50,20260813,650,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,1.188981294631958,0.7757350112237034,0.7927150756569077,0.8749937372397729,0.0578706990413916,0.0582468046217256,0.0215113965999235,0.3063417983423296,0.6393946419526763
2,50,20260813,650,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.1832325458526611,0.9035324413299736,0.8914762741652021,0.928650306507392,0.0186547088835823,0.0164088249173675,0.0100283419454759,0.1612361837936725,0.3029261860734071
2,50,20260813,650,Matched HVGs,xgboost,Matched HVGs plus XGBoost,1.6923034191131592,0.8377378531699786,0.8611920785288697,0.8922995366892816,0.0287491421069229,0.0285339600517736,0.0126027377650103,0.2098014948329199,0.41863001741339
2,50,20260814,650,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.0893588066101074,0.7722675520041682,0.787442667924043,0.8712645814284609,0.5085646282702311,0.508564628270231,0.0828438349971118,0.6188813261775632,1.387606587851837
2,50,20260814,650,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,1.2387418746948242,0.7735128364548586,0.8097432380299199,0.8805247717296981,0.0444796106910607,0.0449693497415821,0.018849363737173,0.2823764271838133,0.5856820452745202
2,50,20260814,650,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.1511409282684326,0.9022874199986084,0.8940053152728363,0.9278136188149811,0.0151474713369154,0.0151393291320858,0.0092445784107646,0.1577025883788326,0.2987438457663863
2,50,20260814,650,Matched HVGs,xgboost,Matched HVGs plus XGBoost,1.636737823486328,0.8162702401173749,0.8645355566033692,0.8986371310446969,0.0194022197115098,0.0194515652739565,0.0137880313623535,0.204595247385268,0.4160737692406069
2,50,20260815,650,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.0742545127868652,0.7751385360582976,0.7859209567491106,0.8728833580437259,0.5059453117415146,0.5059453117415146,0.0824787958840633,0.6159419210087999,1.381168979185054
2,50,20260815,650,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,1.221510648727417,0.7642847581834885,0.7969801534570706,0.8723213597958508,0.0529844451958308,0.0524641619507789,0.0200113573261028,0.3020006588305088,0.6289368555887155
2,50,20260815,650,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.1569681167602539,0.9068102107900776,0.8925479017531828,0.93280464185757,0.0126120710586551,0.0123978732947056,0.0095079410227743,0.1600781382111487,0.3076006273683475
2,50,20260815,650,Matched HVGs,xgboost,Matched HVGs plus XGBoost,1.639491319656372,0.8356435140371331,0.8593060139740237,0.8973110457147986,0.0188230804385595,0.0190232189305723,0.013721721506304,0.2094525254140007,0.4263507163351615
2,100,20260811,1300,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.1122181415557861,0.7907285919265306,0.7995520596682241,0.8808212582040156,0.421148355328847,0.4211483553288469,0.0714692821301545,0.5066178663151373,1.1048351249141002
2,100,20260811,1300,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,1.4867651462554932,0.7901989394204161,0.8241459128123795,0.8982391454636633,0.0532074363618442,0.0531819164617897,0.017782339702312,0.2627812734891641,0.5342207553203933
2,100,20260811,1300,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.201761245727539,0.9044386466225076,0.8913048137511252,0.9399878912405883,0.0382568732991995,0.0382470123348737,0.0105598567954308,0.1660599251948292,0.3368397452481165
2,100,20260811,1300,Matched HVGs,xgboost,Matched HVGs plus XGBoost,2.058056592941284,0.8849106159695607,0.8944125337562691,0.9275290647772554,0.0202675660685026,0.0195446844815644,0.0103428239171478,0.1639722304687972,0.3280766200834568
2,100,20260812,1300,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.1074531078338623,0.8037336854772877,0.8041600582965408,0.8854513799886046,0.4298169731732579,0.429816973173258,0.0720466556111197,0.5093379474309243,1.1064270407042427
2,100,20260812,1300,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,1.4963328838348389,0.7989743787198249,0.8218311972223413,0.8969850003397387,0.0527483858892965,0.0529122092832031,0.0181628641452586,0.2665358759413557,0.5373878938675086
2,100,20260812,1300,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.1998467445373535,0.912617084334172,0.9045715632903254,0.9375497367620528,0.0280863454084955,0.0277236298086231,0.0078959904345661,0.1457433198672866,0.2885853736951246
2,100,20260812,1300,Matched HVGs,xgboost,Matched HVGs plus XGBoost,1.9786083698272705,0.8723831856439497,0.8956341892065669,0.9224582946078316,0.021179064464863,0.021645284473905,0.0084054537895743,0.1594974575066252,0.3159809198386963
2,100,20260813,1300,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.0991797447204589,0.8029727754638407,0.7948476145569892,0.8799740934667449,0.4147286015250133,0.4147286015250133,0.0707328638718701,0.5055943612454246,1.0982534534893802
2,100,20260813,1300,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,1.529538631439209,0.7962143270719007,0.8212203694971923,0.8994510881541403,0.0535758025647326,0.0540944322311631,0.0182582307831146,0.2670281715981876,0.5363000277371932
2,100,20260813,1300,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.1969525814056396,0.9102768000285948,0.902331861631446,0.9401412055981372,0.0281642719404117,0.0279132411833869,0.0085788033611694,0.1485840969945032,0.2924363635436581
2,100,20260813,1300,Matched HVGs,xgboost,Matched HVGs plus XGBoost,1.9234890937805176,0.8676697731112425,0.8804063611813623,0.9184068143220436,0.0329912194715274,0.0329457911536973,0.0117946298695231,0.183756583553675,0.3626706254954823
2,100,20260814,1300,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.1035819053649902,0.8108651637540137,0.8114792747224484,0.8805072860210608,0.4300799809825658,0.4300799809825659,0.0708913458249967,0.5001269031224955,1.0881924605062745
2,100,20260814,1300,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,1.4675757884979248,0.8118611247166354,0.8301363110291912,0.8952727778284066,0.0576492829620743,0.0582444628549538,0.0150740720937584,0.2569281887062798,0.526285195392159
2,100,20260814,1300,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.2031054496765136,0.9080108731071708,0.8989883835569463,0.9369734834655598,0.0342352974216267,0.0333659349355981,0.0088475524575414,0.1545078570930858,0.3072243380091283
2,100,20260814,1300,Matched HVGs,xgboost,Matched HVGs plus XGBoost,1.9847612380981443,0.8601674995422063,0.8862360152599769,0.9181940625497826,0.0262583948197887,0.0253218026703703,0.0102258203698056,0.1742346340216271,0.3499645835658084
2,100,20260815,1300,scGPT embeddings,logreg,scGPT embeddings plus Logistic Regression,0.0874695777893066,0.8060436217026213,0.8072892108534442,0.8846664718300821,0.4275011442511313,0.4275011442511313,0.0713545482551909,0.5025024459961664,1.0940825151995008
2,100,20260815,1300,scGPT embeddings,xgboost,scGPT embeddings plus XGBoost,1.530393123626709,0.798762322810349,0.8254854472973552,0.8962858760675473,0.0558178777155921,0.056185783849953,0.0168208005139838,0.2623484344319468,0.5343642007421732
2,100,20260815,1300,Matched HVGs,logreg,Matched HVGs plus Logistic Regression,0.2013804912567138,0.9167238280384948,0.9110227613699688,0.944833530106987,0.0229186953227112,0.0223923922087339,0.007167723199857,0.134784278096708,0.2637374056456736
2,100,20260815,1300,Matched HVGs,xgboost,Matched HVGs plus XGBoost,1.994591236114502,0.8687914444404109,0.8926014831325818,0.9240091129439268,0.0232922930002536,0.0219009251124088,0.0091985513983943,0.1637694747636503,0.3260914279303953
